id,title,description,handle,publishedAt,thumbnailUrl,country,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCepiia4hgOJ0fwCRqVj0v_A,Jamrock Vegan,"Hello family, welcome to my channel My name is Moyan  I'm from lucea  Hanover Jamaica, i enjoy cooking   plant-base dishes.    I became a full plant-base eater January 17, 2017. It has really been a tremendous experience thus far , but even more exciting  taking you guys on this lifestyle journey with me.   My ultimate goal for this channel is to teach  you  my viewers the versatile and exciting ways of creating vegan dishes.   Don't forget  to subscribe to my channel press the notification bell so you don't miss when our weekly  videos are being posted!   Feel free leave a comment and let us know the dish you'd  like us to create. Also take advantage of our playlist they are customized specifically for you.  For all business, sponsorship's or product feature direct all inquiries to moyanpray@yahoo.com / whats app 876-899-0212",jamrockvegan,2014-10-29T05:27:41Z,https://yt3.ggpht.com/ytc/AIdro_nr3-uXXiNHZCjB9qjPdODGLhMg3ikvSoEVku8mpN6Zgy9V=s240-c-k-c0x00ffffff-no-rj,JM,740246,15000,FALSE,264
UCHJ6PzLkCpF9-GXrnqEpZRA,The Little London Vegan,"🌱 I'm Clare, a full-time eater who finds the best vegan food on offer in London, the UK and around the world 🌍 Restaurant reviews, recipes, travel guides  ",thelittlelondonvegan,2024-01-19T12:57:34.109735Z,https://yt3.ggpht.com/0pVkowZ7JsLHtYbPYZV5x3ddvns2nhlHFHi4439E4zOUcpCxhsGu8COztp3m8Hq_WhZvqGuKe-0=s240-c-k-c0x00ffffff-no-rj,GB,950701,2940,FALSE,11
UCX0yHkgWYcWwGkh5z7wO4lQ,Julie the Vegan,Greetings Julie The Vegan is here to spread vegan philosophies and moral values of love and compassion.    For More Information Visit:  www.juliethevegan.org  Email Me A Question: juliethevegan1@gmail.com,juliethevegan3343,2015-01-22T01:31:48Z,https://yt3.ggpht.com/ytc/AIdro_lF991Ft69grHwt_xHHM5Fzliw_XT83DamgpDjHeCVEdlI=s240-c-k-c0x00ffffff-no-rj,,633491,59600,FALSE,12
UCM9JWOAJXFdizhj_3n2K_ig,Vegan in China,"Hello! I'm Alex, a Canadian in China living her best vegan foodie life! Come with me as I explore the diverse flavours of authentic Chinese cuisine from a plant-based perspective, chatting with locals in broken Chinese along the way 🤣   I post new videos every week. Subscribe, like, and share with your friends 👯 and please do say hello here on YouTube and Instagram @veganinchina 👋🏻  Happy eating, Alex ",veganinchina,2013-10-01T21:40:56Z,https://yt3.ggpht.com/Khf0jsMzELyv4VhjtKll9c26VDJI71WNDPCHwMnh5_URZSbyrIVuw1Njm86FVkYtDprLadFpMw=s240-c-k-c0x00ffffff-no-rj,ES,106552,1300,FALSE,35
UChuUbcs6ToRCMW0gSCZavpw,Pretty Brown Vegan,This channel features plant based comfort food for all! These are meals I enjoyed during my transition to vegan eating and currently on days when I’m not focused on eating extra clean (unless specified). These meals made saying no to chicken or dairy easier during my journey! They’re indulgently delicious and I can’t wait for you all to try them. ,prettybrownvegan,2008-05-25T23:25:07Z,https://yt3.ggpht.com/TZKRiRTVJSjJ68G-y4nD656wtU5CLdY_BwDRZogH-HgLF1FXWR2U8FN3nvm9llNtN_CbLEgapQU=s240-c-k-c0x00ffffff-no-rj,US,535395,16800,FALSE,162
UCKKWDhU_w1Pa9h7V1bQ0GSw,Vegan Yack Attack,"Welcome to Vegan Yack Attack, a vegan food blog for people who LOVE food, run by Jackie Sobon. We cover everything from indulgent desserts, to healthy dinners, meal prep, and even raw recipes! I also write up product reviews and am sort of a beer snob. You'll find that there is something for everyone, here!",veganyackattack,2012-01-04T07:09:13Z,https://yt3.ggpht.com/ytc/AIdro_kMi5TnwJtHkxP-dG4_Gv01PNXvsRwPOGTTpAgjKIYgKT4=s240-c-k-c0x00ffffff-no-rj,US,163515,2980,FALSE,75
UCDjm9UfCgTBXncaPlJpx7PQ,Vegan Bri,"Videos about all of my interests: vegan food hauls, beauty reviews, subscription box unboxings and spoilers, true crime, etc!",veganbri,2013-10-15T00:46:19Z,https://yt3.ggpht.com/QdFyH-p5HKStrs6SJ4A9knboH_aoQxO-c10o3g_cqF4uWu-Td771JO60ixuaJvi3yoQhdgAQ3-g=s240-c-k-c0x00ffffff-no-rj,US,1280147,2200,FALSE,1370
UCpREULeEpCoj3zDtYSlkLrg,Vegan Choice Foods,"We want to help you going and staying Alkaline vegan, our mission is to heal the nation with alkaline foods & herbs . Looking for Natural Herbal products for healing your body?Check out Dr. Sebi Alkaline Herbs, all are with centuries proven Healing effect!  Medicinal herbs can be a good alternative for many diseases and conditions. Herbal remedies have been recorded to cure all kinds of diseases for billions of people as a critical therapeutic method in many cultures.We keep many kind of Herbs and Spices and can customize any order for you.  Our promise: We deliver quality products direct to your door!Great Prices From Us To You! We will do our best to satisfy all your wishes!  Our company dedicated to supplying natural and other quality products through its specialist online. Our aim is to bring you the best products at the best prices supported by the best service. To order dr. Sebi herbs packages https://linktr.ee/veganchoicefoods",veganchoicefoods,2017-09-12T16:58:46Z,https://yt3.ggpht.com/c-_XrU-uBRTY9EIxuhvkBRK928nhZvvRYb-O0F8bXFu8-p17_QAAIwMxeJ1-hMgS4yDkLL6YHAQ=s240-c-k-c0x00ffffff-no-rj,US,482707,5780,FALSE,1502
UC2RYKANl3LwPxeE-0-QBbGw,Vegan Kitchen TV,"Hello! Vegan Kitchen TV, (VKTV), is an eco-conscious entertainment and news site with a focus on environmental food sourcing, the protection of biodiversity, and climate change.",vegankitchentv,2010-10-11T17:03:09Z,https://yt3.ggpht.com/ytc/AIdro_kRldCI1Mgphuve2pQvuiR2D57QAAdzQpUI6nzFWPNW4IU=s240-c-k-c0x00ffffff-no-rj,US,64306,1300,FALSE,106
UCvab7WKp5iWJc2-OfsIrPCA,Lucia's Vegan Lifestyle, Lucia's Vegan Lifestyle Compassionate Living - without Sacrifice!  Lucia’s Vegan Lifestyle is the only Television show dedicated to 100% all-around vegan lifestyle.    LVL airs on MNN Lifestyle in New York City  For social media exclusives and to find out what's coming up next follow Lucia's Vegan Lifestyle here: IG https://instagram.com/luciaveganlifestyle Facebook https://www.facebook.com/luciaveganlifestyle Twitter https://www.twitter.com/luciavegantv Tik tok https://www.tiktok.com/@luciaveganlifestyletv LinkedIn https://www.linkedin.com/in/luciagrillo/ Clubhouse https://www.clubhouse.com/@luciagrillo  Watch & Shop LVL on Amazon & the curated Amazon Storefront https://www.amazon.com/live/luciaveganlifestyle https://www.amazon.com/shop/LuciaVeganLifestyle  Official site: https://www.LuciaVeganLifestyle.com  This channel may post links to items I use on the show from which I earn commissions.  ,luciasveganlifestyle,2020-05-19T13:34:24.086752Z,https://yt3.ggpht.com/ytc/AIdro_nKTchzG9C3g0IVln_iGruhjD94EJ2Qj-6SlnL0a0kmfQ=s240-c-k-c0x00ffffff-no-rj,US,55551,1540,FALSE,243
UC-RTymxKzjhPNF7YBG-CGOg,Barefoot Vegan,"Hi there! I have been natural since 2017. I've had relaxers, heat damage, bleached hair, you name it! Here are some easy and basic hair growth tips and how to grow long hair. More videos to come, Thanks for watching, Love you bye!",naturalveganlove,2020-08-19T17:31:26.168631Z,https://yt3.ggpht.com/etiFUxR6QbcfG10d4c61ALhcV9qVN5zSryM3ylS-qAixwOK2vEPnYkDOUmekVIgltTDDP5UKKA=s240-c-k-c0x00ffffff-no-rj,US,33406,1760,FALSE,1
UCxCsZoHQVJ4V5YaQ7g5t3Zg,Delightful Delicious Delovely & Video Vegan,A plant-based recipe channel by Christine Elise McCarthy.  Devoted to food & irreverence.,christineelisechannel,2017-03-13T19:42:24Z,https://yt3.ggpht.com/ytc/AIdro_kqvc8mk_PMVby-V5c8zNoJgwm-luwhXWnYaARK3htA0ek=s240-c-k-c0x00ffffff-no-rj,US,551306,9290,FALSE,186
UCDvQ3vuAw9AjeZPfVZUXnEw,But It's Vegan,"Hey there and welcome! My name is Evita and I eat a plant based diet. I do not consider myself a vegan simply because I live in house of omnivores that still consume meat. I started a vegetarian diet in 2011 and maintained that until the end of 2015. In 2016 I switched from vegetarian to plant based. I will be sharing plant based (vegan) recipes. I will also be visiting different restaurants that offer plant based foods and also some that are strictly vegan. I love trying new plant based foods so of course I will be throwing in some product reviews also. About my channel’s name, it’s funny but whenever someone offers me a vegan product or ask if I tried it and I respond “no” their response is always, “But it’s vegan,” as if I have tried every vegan food or would like to try every vegan food in the world. Another reason behind the name is a lot of people think that just because something is vegan it is considered healthy and that is so NOT the case. Well, that about sums it up.",butitsvegan,2020-05-19T17:28:21.093749Z,https://yt3.ggpht.com/ytc/AIdro_lmZqclObzZMabWf1WOeKQYCuIHMcK8Y1E5N95A5n63uw=s240-c-k-c0x00ffffff-no-rj,US,92439,1590,FALSE,53
UCay_dU9lq7pFFO567ACnk1A,Vegan Wife Life,"Thank you so much for checking out my channel! I have been vegan since 2016 and love to share how easy it is to be vegan! From food hauls, taste tests, to what I eat as a vegan, those are some of the videos you will find on my channel! ",veganwifelife,2007-04-16T01:36:10Z,https://yt3.ggpht.com/15Dj4LOl4lYRXReljI5knzUeuPYYXVJR7-V0GecjiqRSSckisOhj0yMaUxtoVrVpXFSI4kySLhs=s240-c-k-c0x00ffffff-no-rj,US,496823,2260,FALSE,203
UCvKN07lNQLY5RRdkZThmvvQ,K-Vegan JEE,"Hi Everyone!   I’m Sharon and welcome to K Jee!  I share my cooking stories here, showing you how I Veganize and Koreanize recipes the easy and delicious way. I sincerely hope my recipes would give you some cooking inspirations.  Cheers and Bon Appétit! ❤️  Contact: kjee.journey@gmail.com Instagram: @kjeevegan",kveganjee,2020-08-06T19:09:56.951286Z,https://yt3.ggpht.com/ytc/AIdro_nLzlY0G0EUtdhnFNbRAZo0u-n5X9hUOhjBzzVldF_6EA=s240-c-k-c0x00ffffff-no-rj,CA,147073,1880,FALSE,135
UCFJiws_CLHbjp568ZcAtDrw,Thee Vegan Kitty,"Hello I am Thee Vegan Kitty,On my channel you can expect all things Vegan & Plant Based. Mukbangs ,ASMR ,cooking tutorials,grocery hauls, product reviews, reactions & games.  Email will be given upon request. ",theevegankitty,2020-01-11T21:12:32.579566Z,https://yt3.ggpht.com/ht3U03bRSL49E2Io0kfry84KcPgfa8JWF9ul73_zGB82ThUW1MtVZOJwwz0Hz02FU2dm_HdYkUA=s240-c-k-c0x00ffffff-no-rj,US,119159,1850,FALSE,349
UCWHfvBq-BbOdwwHSwWEBQjQ,Vegan Batch,Just two new vegans trying to figure it out!  Watch our journey and tell us about yours!,veganbatch,2017-08-14T20:17:24Z,https://yt3.ggpht.com/ytc/AIdro_kZXy2JG5PlK2oOE01prF1Rq9PYYHc1sVfsogBaD-w-uAA=s240-c-k-c0x00ffffff-no-rj,,132524,3990,FALSE,98
UCxcQY0rnXwPkSYbOn-93LHg,Vegan Doc,"Vegan - Medical , Travel , Food , Song , Religious ,  Yoga , Naturopathy ETC.",veganeverything,2017-11-16T01:58:09Z,https://yt3.ggpht.com/mRs1CdPEecFKUGN1l_P2-bvLlCs2wgVY6iWFzoqM6SAntaMJyvuuMCGl3957h9hXRj557BbF=s240-c-k-c0x00ffffff-no-rj,IN,258322,13600,FALSE,351
UCXe8eQVblFNtILZWDVP0tPA,Vegan With Vivian,"Hi friend! I’m Vivian, a vegan Latina sharing vegan recipes, tips, beauty, vlogs and life . Basically, just my life and things that I learned that I think could help you. I hope you enjoy my videos and subscribe if you want to see more and become friends! 🌞",veganwithvivian,2020-09-01T05:20:38.287205Z,https://yt3.ggpht.com/cF--hlIRJKEPvjHZNO_MtmKLJEXPtO891_gkIWmOYtjGuFvYxdfTFjn16Svryii2Xtf61Yzj=s240-c-k-c0x00ffffff-no-rj,US,74807,1310,FALSE,47
UCm0SBImLucni3gEBNuekBeg,Vegan Definition,"Rights for all sentient life! Promoting equality, animal rights, and minimalism.  YouTube, vegan help & education⇙",vegandefinition,2016-07-26T01:32:17Z,https://yt3.googleusercontent.com/04hCFml92ewnTbCBqdCTWliqqIhEje-2DTOb7oThQLVSfxyMywkWAPas14Zfx-vXjvDVYILM=s160-c-k-c0x00ffffff-no-rj,US,290654,4020,FALSE,208
UCZuTSrjQ4QuCDMWzcX0swzg,Vegan Booty,"¡Hola! Yo soy Paola, creadora de The Vegan Booty, aquí encontrarás recetas, tips de fitness y consejos relacionados con un estilo de vida saludable y vegano ♥",veganbooty,2016-03-26T15:42:06Z,https://yt3.ggpht.com/ytc/AIdro_lu4ZRw5FLxgJ5NWMhj0VNlYfX90bnaexAo__iaQuxvIg=s240-c-k-c0x00ffffff-no-rj,MX,17540678,312000,FALSE,273
UCea87Q6CxGwyKjwT6qRmwKg,Happy Vegan Couple," Welcome! Our mission is to help people learn the power of plants for healthy living and to empower folks to cook and enjoy whole food, plant-based eating. We create cooking videos with step-by-step instructions of the healthy food we enjoy eating. In the preparation of our food: we never use refined grains; some recipes are oil free; others have minimal oil; our main sweeteners are date and maple syrup; in Spring, 2023, we stopped using monkfruit with erythritol due to cardiac concerns; and our food is not oversalted.  Denise Rose & Georgie Campas make up the Happy Vegan Couple. Denise, now 72 was a vegetarian for almost 40 years and became vegan at age 60 in 2012.   Georgie, now 69, became vegan at age 59 after he fell in love with Denise.   Now that Georgie and Denise share the whole food plant-based lifestyle, they are a Happy Vegan Couple!  ",happyvegancouple,2015-11-25T03:15:36Z,https://yt3.ggpht.com/ytc/AIdro_mRo9yoEfrhtzL8BFHZpDHSGkY4Fp62cCcrBorVZyEmYw=s240-c-k-c0x00ffffff-no-rj,US,45458,1980,FALSE,70
UC30o_0X7Sc0kzKX9_ztsKFQ,Alkaline Electric Vegan,,alkalineelectricvegan,2017-12-01T05:52:59Z,https://yt3.ggpht.com/ytc/AIdro_kbZdoQBxO0c1IrjVeHjL_OMO55CFbhAf0H_fpxU4Zctg=s240-c-k-c0x00ffffff-no-rj,,1680795,16900,FALSE,248
UCWEP-c1VWkxt5Hcd6WQFSJw,Vegan Life NGO,Vegan Life NGO - Compassion looks great on you!  Growing Veganism in Greece since 2016. #veganlifengo #veganlifefestival,veganlifengo,2016-11-18T20:35:38Z,https://yt3.ggpht.com/PqcTojqPh4sNfN46sUEM8LVP0oxkRt-oKnXL2bMeQ9MkwSkSkm8XeZQ8kcvsfstv6DYH_X29b9I=s240-c-k-c0x00ffffff-no-rj,GR,248167,3750,FALSE,139
UCRR6JZ5Hsfy1bgQlMmU96gg,Vegan Of Love,"👉 I appreciate you being a supporter! Every thumbs up, comment, and subscription to the channel is literally motivational fuel for me! Thank you so much for visiting 👋  My Plant-based food project in MOROCCO, social media accounts, and more! https://linktr.ee/VeganofLove  🛍 Shop for Vegan products on my Amazon storefront. https://www.Amazon.com/shop/veganoflove  ******************** 🥇 Be a passive activist with Vegan-themed products. https://www.etsy.com/shop/greenartservice ******************** 👍 Let’s Connect! Follow Vegan of Love on your favorite social media:  Instagram ➡️ https://www.instagram.com/VeganofLove TikTok ➡️ https://www.tiktok.com/@veganoflove   Instagram ➡️ https://www.instagram.com/Green_Nabati TikTok ➡️ https://www.tiktok.com/@GreenNabati  ✨ And don’t forget to subscribe to the Channel! https://www.youtube.com/VeganOfLove?sub_confirmation=1   #VeganOfLove #VeganLifestyle #VeganTravel  ",veganoflove,2020-06-13T06:17:14.644414Z,https://yt3.ggpht.com/ytc/AIdro_kNVnm38YYKy9yOf56P01IZznPpTpYAtSDPQhjpNnZRy4A=s240-c-k-c0x00ffffff-no-rj,US,87262,1410,FALSE,190
UCtxZHHrDj0yXgf9L28w0auw,Vegan Food Share,"Welcome to Vegan Food Share!!   #VeganFoodShare is a collective of like minded individuals who are ready to share what they have to offer in the Vegan and veg related community.   Please subscribe, like, and share!   Stay tuned for a wide variety of content from the fam!   Please take the time to visit our features by following on their respective social media outlets.   We're here for support!!   Follow us on Instagram and Twitter @veganfoodshare.   We LOVE to SHARE! #VeganFoodShare.",veganfoodshare,2012-04-11T23:05:33Z,https://yt3.ggpht.com/ytc/AIdro_mScPxwx3qoszfr-VDllfT6sliB7Snw1dmyZvej4-K4GmA=s240-c-k-c0x00ffffff-no-rj,US,174763,5780,FALSE,34
UCw0Fckus9142AwfgyZekn6A,Vegan Power Gaming,"Playing Roblox games, contests, and interacting with the fans!",veganpowergaming,2024-03-09T23:17:44.955222Z,https://yt3.ggpht.com/BxkZYJoCboGVDwjIdt-tdGKIdTujm0rd816tUM8Y88mjXfyF63VGk_OM41MEFbjjlfPEAqfSXQ=s240-c-k-c0x00ffffff-no-rj,US,372071,5180,FALSE,138
UCLcofQF5yX5YNJMe2WCdK5A,janu's vegan kitchen,DM for collaboration on instagram 👇 Janus.Vegan.Kitchen    Food lovers space  Enjoy every bite of food  New Innovative recipes  Veg 🥬  ,janusvegankitchen,2020-07-04T11:58:57.61739Z,https://yt3.ggpht.com/iNfZZBeIzZvqQ7_9VhljMHoxqvibI3I5wC7egX5kP7yyu9xNALglRIKbgfVeGrTtwK8fMRiZ=s240-c-k-c0x00ffffff-no-rj,IN,1112526,1860,FALSE,644
UCnpcxEchLPNdGPPWrzqTmQA,Live Vegan,Please subscribe to my other channel as I am doing all of my content http://www.youtube.com/vegantrove :),livevegan,2006-10-21T03:03:29Z,https://yt3.ggpht.com/ytc/AIdro_lGtIo62pDzCqYPP5CYZAxVM6l85Kn6yhRwfEEj6V0heec=s240-c-k-c0x00ffffff-no-rj,,585293,5090,FALSE,154
UCbAItn2qWiPXlhHS4QyR7Ng,The Sexy Vegan,"Vegan chef and author of ""The Sexy Vegan Cookbook: Extraordinary Food from an Ordinary Dude"".",thesexyvegan,2006-08-16T17:09:45Z,https://yt3.ggpht.com/ytc/AIdro_nPG1-AdfvDOILG-oRpmE1SGGKXs0VDp7vxBlxEKY_DJuw=s240-c-k-c0x00ffffff-no-rj,,323157,7980,FALSE,59
UCkp0T6GFLDB3g85A1ynOUnw,Vegan Voyager,Vegan and Cruelty-free lifestyle videos,veganvoyager,2011-04-22T00:52:44Z,https://yt3.ggpht.com/LC-fa_YMvJp9dozlWesDUwow8TpX97MTOxfioGOggtzhoEffzO6D4cbKwGXu92Kn-kNdGT8E3fs=s240-c-k-c0x00ffffff-no-rj,GB,0,55200,FALSE,0
UC3DKtoAPrJ7XYTwYEvyWciw,Michael Lanfield Vegan,"This YouTube channel is no longer updated. Go to my new YouTube channel Peaceful Village and please subscribe at https://www.youtube.com/channel/peacefulvillageecuador?sub_confirmation=1  Peaceful Village Raw Vegan Healing Community is a newly formed, unique and semi-private small intentional community located in the Northern Amazonian tropical jungles of Ecuador. Located on more than 21 hectares with three pristine rivers, streams, waterfall cascades, and breathtaking mountain views and forest areas.  Visit our website - https://peaceful-village.com/ ",tarve2010,2011-03-15T03:30:46Z,https://yt3.ggpht.com/kfH4wXfm0O7RqePrCLpwlRMGcUzIu-lkxB1zCw9gGUfuSmlSbLQc5SVhWBplwEGhBHDQiIWVNi8=s240-c-k-c0x00ffffff-no-rj,CA,5164091,18400,FALSE,998
UCqsWdx53VIDbjMNw_9HZHoQ,That Vegan Anime Guy,"Hello and welcome! I'm Brandon aka That Vegan Anime Guy and thank you for checking out my channel! I  make mainly One Piece live reactions, but do videos about other manga and anime as well . Besides the live reactions, you can expect reviews, discussions, and the occasional something special!",thatvegananimeguy5265,2015-11-19T14:45:44Z,https://yt3.ggpht.com/ytc/AIdro_kQx8Kl5Eg3cI7NZYdsEBtQB9c5voihW8PTsHGVcJJ0kSQ=s240-c-k-c0x00ffffff-no-rj,US,935949,1610,FALSE,308
UCH5eZiQM8K8GDZa3IfsoE6Q,Vegan Planet,"Vegan food is anything that does not contain any ingredient that comes from an animal such as meat or dairy. Basically, if it is grown from the ground (and not cross-contaminated with animal products) then it is probably vegan! Surprisingly there are a lot of snack foods, processed or not that are vegan! Even some you wouldn't expect. So many people think that vegans don't have good options when it comes to eating but it is actually the opposite!  ",veganplanetindia,2017-06-09T15:10:09Z,https://yt3.ggpht.com/ytc/AIdro_kDVsj9hLvoBQOLzjE2nL1bDBX9GW_KSmsdaKSmAdiuJmsO7Wk2UinkxnzouI6qS8O9Pg=s240-c-k-c0x00ffffff-no-rj,IN,562801,6050,FALSE,96
UCZdLzD1SChX2hRPTQ0iQLxQ,The Present Vegan,"Hello,  My name is Brian and I started my vegan journey in 2016 after being a Vegetarian. I realized that giving up dairy and eggs was not as hard as I thought.   During my hiking adventures, I learned finding cruelty free gear can be a difficult task. I made this channel to share some of my knowledge I have gained about vegan and cruelty free gear. I also wanted to share all of these beautiful views with you and what you might expect should you try these hikes! I hike all over the country and spend most of my time in the White Mountains of New Hampshire.   One thing to note: Sometimes gear that is not cruelty free can sneak by. I have found this happens especially when companies have outsourced a lot of their manufacturing. It is always best to be as thorough as possible in our search for the best gear, but in the end we can only do our best to be cruelty free.   Please feel free to give feedback and enjoy! I hope you find this channel interesting and informative but also fun:)  ",thepresentvegan,2013-01-22T01:48:35Z,https://yt3.ggpht.com/AnX0Kx3kgE9qN733DlgUCdcaHI80BAVc4M9eFwLZUekPlZaNiP_E6LU7mmVotPMl8iJL0JV1Nw=s240-c-k-c0x00ffffff-no-rj,US,22332,1710,FALSE,40
UCEUaotYhdCMn6gDgnRc3fUA,Slutty Vegan,A Slutty Vegan is someone who takes time away from their busy lives to indulge in the pleasures that life brings. And there is no better pleasure than eating good food with good people! So take a break from your brussel sprouts and quinoa salads and enjoy the best burger in town! ,sluttyveganatl,2018-10-10T14:29:00Z,https://yt3.ggpht.com/fyWxdD4ru7F8tMJueXx6Pq0HpYrfNq5BFeqCPAsdPXAmIUm7whMuIygOOMpCLm6hk4LhldG8eA8=s240-c-k-c0x00ffffff-no-rj,US,101976,1170,FALSE,280
UC1FZ0WozSfpc9loTKTIowBg,Wholistic Vegan,"Vegan food, plant-based meals & recipes, holistic living, and health hacks from a natural wellness perspective- Let's be besties!  Here, I talk about all things wellness, from water fasting to self care... and many things in between. I also share yummy vegan and alkaline vegan recipes. Check out the top right corner of my channel page to get my  7-day vegan & gluten-free meal plan! I love to see recreations of my recipes, so if you try one, be sure to comment on the video and let me know how you liked it or tag me in a pic of it on IG!  Thanks for checking out my channel and double thanks for subscribing.   Big hugs! 🤗",livewholistic,2018-01-28T20:07:11Z,https://yt3.ggpht.com/ytc/AIdro_mZB5I7UlLn5JtqKac0Kctm3PRQJes1zeRKToaTbKb6Jw=s240-c-k-c0x00ffffff-no-rj,US,479066,11500,FALSE,57
UC0YWwk55MLCSEvnQcgQTaFw,Broke Bank Vegan,"Welcome to Broke Bank Vegan, your go-to source for quick, easy, and budget-friendly vegan food. Our mission is to deliver recipes that are so simple and affordable, they’ll earn a regular spot in your meal rotation. Don't forget to check out our blog, brokebankvegan.com, for full ingredient breakdowns, troubleshooting tips, and in-depth recipe information.",brokebankvegan,2021-04-05T01:09:07.155864Z,https://yt3.ggpht.com/ytc/AIdro_nx43ZJTyupJS7hnzUSWISz-4juy_5r4rVNlj3mawpWdyc=s240-c-k-c0x00ffffff-no-rj,MX,251993,1410,FALSE,198
UCY67MDm65zASxZnXEaiX1xw,Vegan Muscle,"At VEGANMUSCLE we know what it means to be able to represent your vegan message at all times, especially when you are working out! We wanted to design workout clothes that are going to give you stretch - flexibility - breathability and comfort allowing you to train with any amount of intensity/performance and show your vegan message as you do it! We know the importance of spreading the vegan message far and wide and showing that not only can we survive but we can thrive as a vegan! VEGANMUSCLE is here to show people that vegans are strong and together we can show the world just how strong we all are!  Because as we all know...  THE STRONG PROTECT THE WEAK",veganmusclegymwear,2022-06-28T21:37:58.021305Z,https://yt3.ggpht.com/tvj3sk-N_pBsNWcvEQqTZ1pNJl4e3uQERatbj6_8JL2QQAfDI8hJAYfqDlKRbBSnkD9UBuPWlNU=s240-c-k-c0x00ffffff-no-rj,,404048,1020,FALSE,285
UCebLFWZ7DrzpsRKHVNWIQQA,The Vegan Uprise,Trying to make the world vegan and a better place.,theveganuprise1342,2018-06-29T02:52:11Z,https://yt3.ggpht.com/ytc/AIdro_mjoMgJ4l7fpjA8t3weL5UsdW4NYHS5r0DBpdi5YWzhKOM=s240-c-k-c0x00ffffff-no-rj,,1798107,2550,FALSE,222
UC9X0kRoftv-TUmLJw3b6fYg,Those Annoying Vegans,Challenging the ethics of eating animals through logic and reason  PATREON:  patreon.com/thoseannoyingvegans MERCH:  etsy.com/shop/ThoseAnnoyingVegans  ,thoseannoyingvegans,2016-04-12T04:45:57Z,https://yt3.ggpht.com/nRwa6JyCEtjFQXgvlwoWFZYQNhwZ7Ps4Kr03mgYjV9Zm0PstXxsPg4j0DabwU-B2UlN1RtSW=s240-c-k-c0x00ffffff-no-rj,US,2087789,17000,FALSE,385
UCFTEl73CW2csy8i7qxg8cRA,HealthyVeganEating,Tap Below ⬇️ To see the JUICER & PROTEIN Used In My Videos Javant's Healthy Vegan Recipes are SIMPLE & DELICIOUS  Nutritarian Health Coach & Cook Learn to REDUCE or ELIMINATE OIL * WHEAT * REFINED SUGAR 💚 ,healthyveganeating,2022-05-08T21:28:01.785684Z,https://yt3.ggpht.com/7C021cOCmH8UlMueM9acyK7TT-ddDXVmdRTx6vQ4iRIDXE2e1Ag_FWSJuYnxVTKEAZGI0kN2Fg=s240-c-k-c0x00ffffff-no-rj,US,13515981,225000,False,517
UCgBidQco5YeSjIZxLiBh2sw,Kinder World,"Kinder World is a nonprofit initiative that edits educational videos aimed at promoting empathy towards nonhuman animals.  If you appreciate our work, we would greatly appreciate your support: https://www.kinderworld.org/support-our-work/  #education #animalrights #vegan #veganism ",kinder-world,2011-12-10T13:02:33Z,https://yt3.ggpht.com/ytc/AIdro_miWMiDvZolcV5G2IP-usqbuZrLlXV5vM5iPxFVQ0sfc6Q=s240-c-k-c0x00ffffff-no-rj,IL,738857192,2930000,False,298
UCHaPfBvnhYoKYUR1Ts1Osnw,TheAnimalHolocaust,A Life-Changing speech by Gary Yourofsky.  A unique voice for those in the most of need.,theanimalholocaust,2010-01-29T20:51:19Z,https://yt3.ggpht.com/ytc/AIdro_mT50rlUyD7VUZ_g_-oIfpzN4c2yTGR3HW1shEaAzvlWQ=s240-c-k-c0x00ffffff-no-rj,,16544545,71700,False,112
UCO7tf_Uhh2cYRJ7a2netIqw,Tofudog,"Fighting animal exploitation and casually exploring procreative ethics. Variety content including outreach, book reviews, personal experiences, live streams, and video essays. Eat fruit, and don’t multiply :)",tofudog4u,2023-03-11T19:52:43.519173Z,https://yt3.ggpht.com/8YWbAFlQaKwH9r9FLVhnztRKiJkUT2v3lBfKBlyqzE4bLdGTm1s_sEwi1F-lbCiWwK9hlX_NLA=s240-c-k-c0x00ffffff-no-rj,US,66343,1430,False,51
UCo9-XfRKRJdUgurlx7ouSUw,Catherine Klein,“Never be a spectator of unfairness or stupidity; the grave will supply plenty of time for silence”,catherineklein94,2011-08-01T20:55:45Z,https://yt3.ggpht.com/ytc/AIdro_mVzTSXE6njJpbVQTBYzy7nPPt-9V-tp2ITpYWEwlmdlZg=s240-c-k-c0x00ffffff-no-rj,,558421,7120,False,174
UCw3l9bhw6n-Ry5xvcDYTArQ,Roger Yates,,rogeryates,2011-09-07T11:55:41Z,https://yt3.ggpht.com/ytc/AIdro_low1RHkOKxxMWguS2JUyKSQBlWKoqtAXMHkf-t_dt1LNA=s240-c-k-c0x00ffffff-no-rj,IE,629028,2290,False,1144
UCNXLmTBKrWLwyzse4ehaLKg,Syllkort,"Hey, I'm Syll (they/them), your friendly neighborhood vegan antinatalist leftist autistic nerd. I stream on Twitch and upload VODs to Youtube. Join the Discord server for community and notifications for when I go live.",syllkort,2013-05-30T09:15:59Z,https://yt3.ggpht.com/p9QMhlAFqx5VWaOkvThthfURJr9rTEIVoI7upxfqlGt-y6BDCQ1o-EOCxMd_XESjTyfYyz5mbw=s240-c-k-c0x00ffffff-no-rj,,3386,104,False,62
